date,region,source,generation_mwh,vector
2010-03-01,Alberta,Internal combustion turbine,6383.0,v44174633
2010-04-01,Alberta,Internal combustion turbine,9030.0,v44174633
2010-05-01,Alberta,Internal combustion turbine,7428.0,v44174633
2010-06-01,Alberta,Internal combustion turbine,5971.0,v44174633
2010-07-01,Alberta,Internal combustion turbine,5941.0,v44174633
2010-08-01,Alberta,Internal combustion turbine,6345.0,v44174633
2010-09-01,Alberta,Internal combustion turbine,8366.0,v44174633
2010-10-01,Alberta,Internal combustion turbine,6940.0,v44174633
2010-11-01,Alberta,Internal combustion turbine,7938.0,v44174633
2010-12-01,Alberta,Internal combustion turbine,7431.0,v44174633
2011-01-01,Alberta,Internal combustion turbine,7556.0,v44174633
2011-02-01,Alberta,Internal combustion turbine,6793.0,v44174633
2011-03-01,Alberta,Internal combustion turbine,7154.0,v44174633
2011-04-01,Alberta,Internal combustion turbine,6495.0,v44174633
2011-05-01,Alberta,Internal combustion turbine,4835.0,v44174633
2011-06-01,Alberta,Internal combustion turbine,5188.0,v44174633
2011-07-01,Alberta,Internal combustion turbine,6360.0,v44174633
2011-08-01,Alberta,Internal combustion turbine,6296.0,v44174633
2011-09-01,Alberta,Internal combustion turbine,5764.0,v44174633
2011-10-01,Alberta,Internal combustion turbine,5793.0,v44174633
2011-11-01,Alberta,Internal combustion turbine,6847.0,v44174633
2011-12-01,Alberta,Internal combustion turbine,7033.0,v44174633
2012-01-01,Alberta,Internal combustion turbine,7931.0,v44174633
2012-02-01,Alberta,Internal combustion turbine,7026.0,v44174633
2012-03-01,Alberta,Internal combustion turbine,6962.0,v44174633
2012-04-01,Alberta,Internal combustion turbine,6150.0,v44174633
2012-05-01,Alberta,Internal combustion turbine,5769.0,v44174633
2012-06-01,Alberta,Internal combustion turbine,5698.0,v44174633
2012-07-01,Alberta,Internal combustion turbine,6204.0,v44174633
2012-08-01,Alberta,Internal combustion turbine,5961.0,v44174633
2012-09-01,Alberta,Internal combustion turbine,5448.0,v44174633
2012-10-01,Alberta,Internal combustion turbine,5791.0,v44174633
2012-11-01,Alberta,Internal combustion turbine,5940.0,v44174633
2012-12-01,Alberta,Internal combustion turbine,11881.0,v44174633
2013-01-01,Alberta,Internal combustion turbine,7853.0,v44174633
2013-02-01,Alberta,Internal combustion turbine,6306.0,v44174633
2013-03-01,Alberta,Internal combustion turbine,4697.0,v44174633
2013-04-01,Alberta,Internal combustion turbine,6296.0,v44174633
2013-05-01,Alberta,Internal combustion turbine,5794.0,v44174633
2013-06-01,Alberta,Internal combustion turbine,7466.0,v44174633
2013-07-01,Alberta,Internal combustion turbine,6041.0,v44174633
2013-08-01,Alberta,Internal combustion turbine,5543.0,v44174633
2013-09-01,Alberta,Internal combustion turbine,5526.0,v44174633
2013-10-01,Alberta,Internal combustion turbine,5239.0,v44174633
2013-11-01,Alberta,Internal combustion turbine,6554.0,v44174633
2013-12-01,Alberta,Internal combustion turbine,6885.0,v44174633
2014-01-01,Alberta,Internal combustion turbine,6696.0,v44174633
2014-02-01,Alberta,Internal combustion turbine,6456.0,v44174633
2014-03-01,Alberta,Internal combustion turbine,6614.0,v44174633
2014-04-01,Alberta,Internal combustion turbine,5849.0,v44174633
2014-05-01,Alberta,Internal combustion turbine,5299.0,v44174633
2014-06-01,Alberta,Internal combustion turbine,4730.0,v44174633
2014-07-01,Alberta,Internal combustion turbine,6244.0,v44174633
2014-08-01,Alberta,Internal combustion turbine,5482.0,v44174633
2014-09-01,Alberta,Internal combustion turbine,4910.0,v44174633
2014-10-01,Alberta,Internal combustion turbine,5220.0,v44174633
2014-11-01,Alberta,Internal combustion turbine,5471.0,v44174633
2014-12-01,Alberta,Internal combustion turbine,6993.0,v44174633
2015-01-01,Alberta,Internal combustion turbine,4684.0,v44174633
2015-02-01,Alberta,Internal combustion turbine,4448.0,v44174633
2015-03-01,Alberta,Internal combustion turbine,4172.0,v44174633
2015-04-01,Alberta,Internal combustion turbine,4729.0,v44174633
2015-05-01,Alberta,Internal combustion turbine,4170.0,v44174633
2015-06-01,Alberta,Internal combustion turbine,3404.0,v44174633
2015-07-01,Alberta,Internal combustion turbine,4632.0,v44174633
2015-08-01,Alberta,Internal combustion turbine,4248.0,v44174633
2015-09-01,Alberta,Internal combustion turbine,3196.0,v44174633
2015-10-01,Alberta,Internal combustion turbine,4385.0,v44174633
2015-11-01,Alberta,Internal combustion turbine,3707.0,v44174633
2015-12-01,Alberta,Internal combustion turbine,4707.0,v44174633
2016-01-01,Alberta,Other types of electricity generation,15725.0,v72497746
2016-02-01,Alberta,Other types of electricity generation,18139.0,v72497746
2016-03-01,Alberta,Other types of electricity generation,18838.0,v72497746
2016-04-01,Alberta,Other types of electricity generation,17625.0,v72497746
2016-05-01,Alberta,Other types of electricity generation,15848.0,v72497746
2016-06-01,Alberta,Other types of electricity generation,15172.0,v72497746
2016-07-01,Alberta,Other types of electricity generation,13620.0,v72497746
2016-08-01,Alberta,Other types of electricity generation,14512.0,v72497746
2016-09-01,Alberta,Other types of electricity generation,10352.0,v72497746
2016-10-01,Alberta,Other types of electricity generation,7508.0,v72497746
2016-11-01,Alberta,Other types of electricity generation,10929.0,v72497746
2016-12-01,Alberta,Other types of electricity generation,19628.0,v72497746
2017-01-01,Alberta,Other types of electricity generation,20273.0,v72497746
2017-02-01,Alberta,Other types of electricity generation,19185.0,v72497746
2017-03-01,Alberta,Other types of electricity generation,17172.0,v72497746
2017-04-01,Alberta,Other types of electricity generation,16632.0,v72497746
2017-05-01,Alberta,Other types of electricity generation,14451.0,v72497746
2017-06-01,Alberta,Other types of electricity generation,13507.0,v72497746
2017-07-01,Alberta,Other types of electricity generation,13183.0,v72497746
2017-08-01,Alberta,Other types of electricity generation,12965.0,v72497746
2017-09-01,Alberta,Other types of electricity generation,15764.0,v72497746
2017-10-01,Alberta,Other types of electricity generation,18326.0,v72497746
2017-11-01,Alberta,Other types of electricity generation,21120.0,v72497746
2017-12-01,Alberta,Other types of electricity generation,18768.0,v72497746
2018-01-01,Alberta,Other types of electricity generation,19372.0,v72497746
2018-02-01,Alberta,Other types of electricity generation,18143.0,v72497746
2018-03-01,Alberta,Other types of electricity generation,21875.0,v72497746
2018-04-01,Alberta,Other types of electricity generation,17338.0,v72497746
2018-05-01,Alberta,Other types of electricity generation,15399.0,v72497746
2018-06-01,Alberta,Other types of electricity generation,14339.0,v72497746
2018-07-01,Alberta,Other types of electricity generation,15451.0,v72497746
2018-08-01,Alberta,Other types of electricity generation,15124.0,v72497746
2018-09-01,Alberta,Other types of electricity generation,14775.0,v72497746
2018-10-01,Alberta,Other types of electricity generation,18366.0,v72497746
2018-11-01,Alberta,Other types of electricity generation,18110.0,v72497746
2018-12-01,Alberta,Other types of electricity generation,19102.0,v72497746
2019-01-01,Alberta,Other types of electricity generation,7328.0,v72497746
2019-02-01,Alberta,Other types of electricity generation,6863.0,v72497746
2019-03-01,Alberta,Other types of electricity generation,7112.0,v72497746
2019-04-01,Alberta,Other types of electricity generation,5952.0,v72497746
2019-05-01,Alberta,Other types of electricity generation,5568.0,v72497746
2019-06-01,Alberta,Other types of electricity generation,1021.0,v72497746
2019-07-01,Alberta,Other types of electricity generation,0.0,v72497746
2019-08-01,Alberta,Other types of electricity generation,0.0,v72497746
2019-09-01,Alberta,Other types of electricity generation,26.0,v72497746
2019-10-01,Alberta,Other types of electricity generation,3994.0,v72497746
2019-11-01,Alberta,Other types of electricity generation,4687.0,v72497746
2019-12-01,Alberta,Other types of electricity generation,5876.0,v72497746
2020-01-01,Alberta,Other types of electricity generation,4171.0,v72497746
2020-02-01,Alberta,Other types of electricity generation,5177.0,v72497746
2020-03-01,Alberta,Other types of electricity generation,6047.0,v72497746
2020-04-01,Alberta,Other types of electricity generation,4392.0,v72497746
2020-05-01,Alberta,Other types of electricity generation,5620.0,v72497746
2020-06-01,Alberta,Other types of electricity generation,5560.0,v72497746
2020-07-01,Alberta,Other types of electricity generation,301.0,v72497746
2020-08-01,Alberta,Other types of electricity generation,451.0,v72497746
2020-09-01,Alberta,Other types of electricity generation,0.0,v72497746
2020-10-01,Alberta,Other types of electricity generation,0.0,v72497746
2020-11-01,Alberta,Other types of electricity generation,2937.0,v72497746
2020-12-01,Alberta,Other types of electricity generation,2717.0,v72497746
2021-01-01,Alberta,Other types of electricity generation,5638.0,v72497746
2021-02-01,Alberta,Other types of electricity generation,4166.0,v72497746
2021-03-01,Alberta,Other types of electricity generation,7019.0,v72497746
2021-04-01,Alberta,Other types of electricity generation,5756.0,v72497746
2021-05-01,Alberta,Other types of electricity generation,2328.0,v72497746
2021-06-01,Alberta,Other types of electricity generation,3577.0,v72497746
2021-07-01,Alberta,Other types of electricity generation,451.0,v72497746
2021-08-01,Alberta,Other types of electricity generation,5571.0,v72497746
2021-09-01,Alberta,Other types of electricity generation,5669.0,v72497746
2021-10-01,Alberta,Other types of electricity generation,6897.0,v72497746
2021-11-01,Alberta,Other types of electricity generation,6983.0,v72497746
2021-12-01,Alberta,Other types of electricity generation,7396.0,v72497746
2022-01-01,Alberta,Other types of electricity generation,6832.0,v72497746
2022-02-01,Alberta,Other types of electricity generation,7044.0,v72497746
2022-03-01,Alberta,Other types of electricity generation,5787.0,v72497746
2022-04-01,Alberta,Other types of electricity generation,2217.0,v72497746
2022-05-01,Alberta,Other types of electricity generation,0.0,v72497746
2022-06-01,Alberta,Other types of electricity generation,0.0,v72497746
2022-07-01,Alberta,Other types of electricity generation,0.0,v72497746
2022-08-01,Alberta,Other types of electricity generation,0.0,v72497746
2022-09-01,Alberta,Other types of electricity generation,0.0,v72497746
2022-10-01,Alberta,Other types of electricity generation,1839.0,v72497746
2022-11-01,Alberta,Other types of electricity generation,7558.0,v72497746
2022-12-01,Alberta,Other types of electricity generation,4694.0,v72497746
2023-01-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-02-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-03-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-04-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-05-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-06-01,Alberta,Other types of electricity generation,1337.0,v72497746
2023-07-01,Alberta,Other types of electricity generation,1.0,v72497746
2023-08-01,Alberta,Other types of electricity generation,39.0,v72497746
2023-09-01,Alberta,Other types of electricity generation,327.0,v72497746
2023-10-01,Alberta,Other types of electricity generation,105.0,v72497746
2023-11-01,Alberta,Other types of electricity generation,4027.0,v72497746
2023-12-01,Alberta,Other types of electricity generation,19190.0,v72497746
2024-01-01,Alberta,Other types of electricity generation,16531.0,v72497746
2024-02-01,Alberta,Other types of electricity generation,8174.0,v72497746
2024-03-01,Alberta,Other types of electricity generation,1415.0,v72497746
2024-04-01,Alberta,Other types of electricity generation,12461.0,v72497746
2024-05-01,Alberta,Other types of electricity generation,15809.0,v72497746
2024-06-01,Alberta,Other types of electricity generation,11543.0,v72497746
2024-07-01,Alberta,Other types of electricity generation,18463.0,v72497746
2024-08-01,Alberta,Other types of electricity generation,17329.0,v72497746
2024-09-01,Alberta,Other types of electricity generation,10713.0,v72497746
2024-10-01,Alberta,Other types of electricity generation,10117.0,v72497746
2024-11-01,Alberta,Other types of electricity generation,14974.0,v72497746
2024-12-01,Alberta,Other types of electricity generation,17235.0,v72497746
2025-01-01,Alberta,Other types of electricity generation,25684.0,v72497746
2025-02-01,Alberta,Other types of electricity generation,23551.0,v72497746
2025-03-01,Alberta,Other types of electricity generation,27084.0,v72497746
2025-04-01,Alberta,Other types of electricity generation,16785.0,v72497746
2025-05-01,Alberta,Other types of electricity generation,24736.0,v72497746
2025-06-01,Alberta,Other types of electricity generation,19614.0,v72497746
2025-07-01,Alberta,Other types of electricity generation,21224.0,v72497746
2025-08-01,Alberta,Other types of electricity generation,18439.0,v72497746
2025-09-01,Alberta,Other types of electricity generation,15397.0,v72497746
2025-10-01,Alberta,Other types of electricity generation,17735.0,v72497746
2025-11-01,Alberta,Other types of electricity generation,20298.0,v72497746
2025-12-01,Alberta,Other types of electricity generation,33718.0,v72497746
2026-01-01,Alberta,Other types of electricity generation,45196.0,v72497746
2026-02-01,Alberta,Other types of electricity generation,25217.0,v72497746
2026-03-01,Alberta,Other types of electricity generation,25113.0,v72497746
2026-04-01,Alberta,Other types of electricity generation,19277.0,v72497746
2016-01-01,Alberta,Solar,119.0,v1059484927
2016-02-01,Alberta,Solar,109.0,v1059484927
2016-03-01,Alberta,Solar,101.0,v1059484927
2016-04-01,Alberta,Solar,114.0,v1059484927
2016-05-01,Alberta,Solar,150.0,v1059484927
2016-06-01,Alberta,Solar,194.0,v1059484927
2016-07-01,Alberta,Solar,218.0,v1059484927
2016-08-01,Alberta,Solar,210.0,v1059484927
2016-09-01,Alberta,Solar,177.0,v1059484927
2016-10-01,Alberta,Solar,144.0,v1059484927
2016-11-01,Alberta,Solar,127.0,v1059484927
2016-12-01,Alberta,Solar,124.0,v1059484927
2017-01-01,Alberta,Solar,127.0,v1059484927
2017-02-01,Alberta,Solar,99.0,v1059484927
2017-03-01,Alberta,Solar,109.0,v1059484927
2017-04-01,Alberta,Solar,106.0,v1059484927
2017-05-01,Alberta,Solar,153.0,v1059484927
2017-06-01,Alberta,Solar,201.0,v1059484927
2017-07-01,Alberta,Solar,225.0,v1059484927
2017-08-01,Alberta,Solar,210.0,v1059484927
2017-09-01,Alberta,Solar,174.0,v1059484927
2017-10-01,Alberta,Solar,152.0,v1059484927
2017-11-01,Alberta,Solar,135.0,v1059484927
2017-12-01,Alberta,Solar,175.0,v1059484927
2018-01-01,Alberta,Solar,620.0,v1059484927
2018-02-01,Alberta,Solar,1436.0,v1059484927
2018-03-01,Alberta,Solar,2819.0,v1059484927
2018-04-01,Alberta,Solar,2944.0,v1059484927
2018-05-01,Alberta,Solar,3293.0,v1059484927
2018-06-01,Alberta,Solar,3206.0,v1059484927
2018-07-01,Alberta,Solar,3677.0,v1059484927
2018-08-01,Alberta,Solar,2773.0,v1059484927
2018-09-01,Alberta,Solar,1898.0,v1059484927
2018-10-01,Alberta,Solar,1740.0,v1059484927
2018-11-01,Alberta,Solar,648.0,v1059484927
2018-12-01,Alberta,Solar,493.0,v1059484927
2019-01-01,Alberta,Solar,654.0,v1059484927
2019-02-01,Alberta,Solar,490.0,v1059484927
2019-03-01,Alberta,Solar,2154.0,v1059484927
2019-04-01,Alberta,Solar,2858.0,v1059484927
2019-05-01,Alberta,Solar,3065.0,v1059484927
2019-06-01,Alberta,Solar,3259.0,v1059484927
2019-07-01,Alberta,Solar,3104.0,v1059484927
2019-08-01,Alberta,Solar,2897.0,v1059484927
2019-09-01,Alberta,Solar,1992.0,v1059484927
2019-10-01,Alberta,Solar,1705.0,v1059484927
2019-11-01,Alberta,Solar,630.0,v1059484927
2019-12-01,Alberta,Solar,441.0,v1059484927
2020-01-01,Alberta,Solar,576.0,v1059484927
2020-02-01,Alberta,Solar,1397.0,v1059484927
2020-03-01,Alberta,Solar,2106.0,v1059484927
2020-04-01,Alberta,Solar,2527.0,v1059484927
2020-05-01,Alberta,Solar,2988.0,v1059484927
2020-06-01,Alberta,Solar,3225.0,v1059484927
2020-07-01,Alberta,Solar,3619.0,v1059484927
2020-08-01,Alberta,Solar,3454.0,v1059484927
2020-09-01,Alberta,Solar,2730.0,v1059484927
2020-10-01,Alberta,Solar,1409.0,v1059484927
2020-11-01,Alberta,Solar,712.0,v1059484927
2020-12-01,Alberta,Solar,1601.0,v1059484927
2021-01-01,Alberta,Solar,762.0,v1059484927
2021-02-01,Alberta,Solar,921.0,v1059484927
2021-03-01,Alberta,Solar,6403.0,v1059484927
2021-04-01,Alberta,Solar,12005.0,v1059484927
2021-05-01,Alberta,Solar,34131.0,v1059484927
2021-06-01,Alberta,Solar,38679.0,v1059484927
2021-07-01,Alberta,Solar,35595.0,v1059484927
2021-08-01,Alberta,Solar,30852.0,v1059484927
2021-09-01,Alberta,Solar,35960.0,v1059484927
2021-10-01,Alberta,Solar,32024.0,v1059484927
2021-11-01,Alberta,Solar,16929.0,v1059484927
2021-12-01,Alberta,Solar,9800.0,v1059484927
2022-01-01,Alberta,Solar,13548.0,v1059484927
2022-02-01,Alberta,Solar,17754.0,v1059484927
2022-03-01,Alberta,Solar,37246.0,v1059484927
2022-04-01,Alberta,Solar,44573.0,v1059484927
2022-05-01,Alberta,Solar,65880.0,v1059484927
2022-06-01,Alberta,Solar,72212.0,v1059484927
2022-07-01,Alberta,Solar,115673.0,v1059484927
2022-08-01,Alberta,Solar,93152.0,v1059484927
2022-09-01,Alberta,Solar,130693.0,v1059484927
2022-10-01,Alberta,Solar,137671.0,v1059484927
2022-11-01,Alberta,Solar,76129.0,v1059484927
2022-12-01,Alberta,Solar,46427.0,v1059484927
2023-01-01,Alberta,Solar,66563.0,v1059484927
2023-02-01,Alberta,Solar,96125.0,v1059484927
2023-03-01,Alberta,Solar,215494.0,v1059484927
2023-04-01,Alberta,Solar,223105.0,v1059484927
2023-05-01,Alberta,Solar,293737.0,v1059484927
2023-06-01,Alberta,Solar,289039.0,v1059484927
2023-07-01,Alberta,Solar,315727.0,v1059484927
2023-08-01,Alberta,Solar,282260.0,v1059484927
2023-09-01,Alberta,Solar,223128.0,v1059484927
2023-10-01,Alberta,Solar,129260.0,v1059484927
2023-11-01,Alberta,Solar,92217.0,v1059484927
2023-12-01,Alberta,Solar,67344.0,v1059484927
2024-01-01,Alberta,Solar,90009.0,v1059484927
2024-02-01,Alberta,Solar,166180.0,v1059484927
2024-03-01,Alberta,Solar,226825.0,v1059484927
2024-04-01,Alberta,Solar,284219.0,v1059484927
2024-05-01,Alberta,Solar,298676.0,v1059484927
2024-06-01,Alberta,Solar,351059.0,v1059484927
2024-07-01,Alberta,Solar,405346.0,v1059484927
2024-08-01,Alberta,Solar,326283.0,v1059484927
2024-09-01,Alberta,Solar,287778.0,v1059484927
2024-10-01,Alberta,Solar,209753.0,v1059484927
2024-11-01,Alberta,Solar,74788.0,v1059484927
2024-12-01,Alberta,Solar,71198.0,v1059484927
2025-01-01,Alberta,Solar,107023.0,v1059484927
2025-02-01,Alberta,Solar,165694.0,v1059484927
2025-03-01,Alberta,Solar,266447.0,v1059484927
2025-04-01,Alberta,Solar,380349.0,v1059484927
2025-05-01,Alberta,Solar,455521.0,v1059484927
2025-06-01,Alberta,Solar,468834.0,v1059484927
2025-07-01,Alberta,Solar,436510.0,v1059484927
2025-08-01,Alberta,Solar,451832.0,v1059484927
2025-09-01,Alberta,Solar,356452.0,v1059484927
2025-10-01,Alberta,Solar,255098.0,v1059484927
2025-11-01,Alberta,Solar,117235.0,v1059484927
2025-12-01,Alberta,Solar,74215.0,v1059484927
2026-01-01,Alberta,Solar,117730.0,v1059484927
2026-02-01,Alberta,Solar,207280.0,v1059484927
2026-03-01,Alberta,Solar,284473.0,v1059484927
